26	48	159	98	11	255	
27	48	159	98	11	255	
28	48	160	99	11	255	
29	48	161	99	11	255	
30	48	159	98	11	255	
31	48	159	98	11	255	
32	48	159	98	11	255	
33	48	159	98	11	255	
34	48	159	98	11	255	
35	48	159	98	11	255	
36	48	139	85	9	251	
37	48	19	11	0	180	
44	48	45	28	5	221	
45	48	186	161	126	255	
46	48	191	160	117	255	
47	48	18	11	1	245	
52	48	99	73	36	254	
53	48	178	131	64	255	
54	48	202	170	125	255	
55	48	31	27	21	255	
15	49	0	0	0	66	
16	49	119	73	8	246	
17	49	159	98	11	255	
18	49	159	98	11	255	
19	49	156	96	11	255	
20	49	159	98	11	255	
21	49	159	98	11	255	
22	49	159	98	11	255	
23	49	159	98	11	255	
24	49	159	98	11	255	
25	49	160	99	11	255	
26	49	159	98	11	255	
27	49	159	98	11	255	
28	49	159	98	11	255	
29	49	159	98	11	255	
30	49	159	98	11	255	
31	49	159	98	11	255	
32	49	163	100	11	255	
33	49	161	99	11	255	
34	49	158	98	11	255	
35	49	103	64	7	255	
36	49	27	16	2	93	
44	49	108	81	42	185	
45	49	193	193	193	255	
46	49	246	246	246	255	
47	49	37	31	23	235	
52	49	39	39	39	255	
53	49	246	246	246	255	
54	49	246	246	246	255	
55	49	113	113	113	255	
56	49	80	80	80	114	
16	50	102	63	7	208	
17	50	159	98	11	255	
18	50	146	90	10	255	
19	50	35	22	4	255	
20	50	150	93	10	255	
21	50	159	98	11	255	
22	50	159	98	11	255	
23	50	156	96	11	255	
24	50	29	18	2	255	
25	50	159	98	11	255	
26	50	159	98	11	255	
27	50	159	98	11	255	
28	50	159	98	11	255	
29	50	159	98	11	255	
30	50	159	98	11	255	
31	50	159	98	11	255	
32	50	159	98	11	255	
33	50	153	94	11	255	
34	50	61	38	5	244	
43	50	108	108	108	124	
44	50	79	73	63	255	
45	50	201	201	201	255	
46	50	246	246	246	255	
47	50	83	80	74	184	
52	50	56	56	55	251	
53	50	223	223	223	255	
54	50	246	246	246	255	
55	50	190	190	190	255	
56	50	56	54	51	158	
16	51	44	27	3	196	
17	51	159	98	11	255	
18	51	159	98	11	255	
19	51	121	75	9	255	
20	51	41	25	4	255	
21	51	151	93	10	255	
22	51	159	98	11	255	
23	51	158	98	11	255	
24	51	18	11	1	255	
25	51	154	95	11	255	
26	51	159	98	11	255	
27	51	159	98	11	255	
28	51	159	98	11	255	
29	51	159	98	11	255	
30	51	159	98	11	255	
31	51	158	97	11	255	
32	51	115	71	8	255	
33	51	21	13	1	188	
43	51	27	25	22	253	
44	51	160	160	160	255	
45	51	245	245	245	255	
46	51	213	205	194	250	
47	51	4	2	1	185	
51	51	81	81	81	210	
52	51	45	43	40	255	
53	51	240	240	240	255	
54	51	244	243	241	255	
55	51	122	107	86	239	
56	51	2	2	2	98	
16	52	3	1	0	227	
17	52	159	98	11	255	
18	52	159	98	11	255	
19	52	159	98	11	255	
20	52	122	75	9	255	
21	52	19	12	1	244	
22	52	129	80	9	255	
23	52	159	98	11	255	
24	52	65	40	4	255	
25	52	131	81	9	255	
26	52	159	98	11	255	
27	52	159	98	11	255	
28	52	160	98	11	255	
29	52	159	98	11	255	
30	52	159	98	11	255	
31	52	77	48	5	255	
32	52	14	8	2	177	
42	52	20	12	0	62	
43	52	126	108	83	254	
44	52	246	246	246	255	
45	52	182	180	177	247	
46	52	16	9	2	108	
51	52	46	44	43	255	
52	52	217	217	217	255	
53	52	243	243	243	255	
54	52	98	83	62	252	
16	53	0	0	0	122	
17	53	145	89	10	254	
18	53	159	98	11	255	
19	53	159	98	11	255	
20	53	149	92	10	255	
21	53	10	6	1	200	
22	53	36	20	0	63	
23	53	59	36	3	254	
24	53	105	65	7	255	
25	53	64	40	5	255	
26	53	159	98	11	255	
27	53	159	98	11	255	
28	53	159	98	11	255	
29	53	159	98	11	255	
30	53	144	89	10	255	
31	53	32	20	3	252	
43	53	42	27	5	138	
44	53	38	25	6	159	
51	53	52	49	45	254	
52	53	234	234	234	255	
53	53	70	70	69	243	
17	54	0	0	0	244	
18	54	0	0	0	255	
19	54	0	0	0	255	
20	54	0	0	0	255	
21	54	0	0	0	200	
24	54	0	0	0	68	
25	54	0	0	0	229	
26	54	0	0	0	255	
27	54	0	0	0	255	
28	54	0	0	0	255	
29	54	0	0	0	255	
30	54	0	0	0	255	
31	54	0	0	0	243	
52	54	255	255	255	71	
17	55	86	54	9	230	
18	55	164	101	12	255	
19	55	159	98	11	255	
20	55	143	88	11	255	
21	55	43	27	4	217	
26	55	126	79	11	255	
27	55	159	98	11	255	
28	55	159	98	11	255	
29	55	159	98	11	255	
30	55	130	80	9	255	
31	55	69	43	5	235	
17	56	30	19	4	226	
18	56	160	99	11	255	
19	56	159	98	11	255	
20	56	139	85	10	255	
21	56	58	36	6	235	
26	56	47	30	6	231	
27	56	181	113	15	255	
28	56	159	98	11	255	
29	56	159	98	11	255	
30	56	149	93	12	255	
31	56	22	13	1	167	
17	57	4	2	0	174	
18	57	152	93	11	255	
19	57	159	98	11	255	
20	57	146	90	10	255	
21	57	49	31	5	250	
27	57	151	95	15	219	
28	57	159	98	11	255	
29	57	159	98	11	255	
30	57	145	90	11	255	
31	57	2	1	0	216	
18	58	106	65	6	249	
19	58	159	98	11	255	
20	58	154	95	11	255	
21	58	30	19	3	255	
27	58	4	2	0	218	
28	58	157	97	11	255	
29	58	159	98	11	255	
30	58	154	95	11	255	
31	58	6	3	0	251	
18	59	50	31	4	243	
19	59	159	98	11	255	
20	59	159	98	11	255	
21	59	16	10	2	255	
27	59	0	0	0	85	
28	59	128	79	9	255	
29	59	159	98	11	255	
30	59	159	98	11	255	
31	59	12	8	2	251	
18	60	29	17	1	254	
19	60	159	98	11	255	
20	60	159	98	11	255	
21	60	40	25	3	248	
28	60	98	60	6	254	
29	60	159	98	11	255	
30	60	159	98	11	255	
31	60	27	17	2	254	
18	61	18	11	2	254	
19	61	206	178	139	255	
20	61	190	151	96	255	
21	61	109	70	13	255	
22	61	0	0	0	98	
28	61	85	52	6	255	
29	61	159	98	11	255	
30	61	159	98	11	255	
31	61	63	39	5	255	
18	62	21	15	7	255	
19	62	246	246	246	255	
20	62	246	246	246	255	
21	62	199	196	192	255	
22	62	3	3	3	211	
28	62	73	47	9	255	
29	62	228	216	198	255	
30	62	237	230	221	255	
31	62	98	68	26	255	
17	63	0	0	0	86	
18	63	18	12	4	255	
19	63	246	245	245	255	
20	63	246	246	246	255	
21	63	237	237	237	255	
22	63	26	19	9	255	
28	63	102	94	84	255	
29	63	246	246	246	255	
30	63	246	246	246	255	
31	63	122	108	87	255	
16	64	13	7	0	134	
17	64	46	36	21	255	
18	64	154	154	154	255	
19	64	246	246	246	255	
20	64	246	246	246	255	
21	64	242	239	235	255	
22	64	35	22	4	253	
28	64	110	109	107	255	
29	64	246	246	246	255	
30	64	246	246	246	255	
31	64	132	124	113	255	
16	65	25	16	3	244	
17	65	183	181	180	255	
18	65	246	246	246	255	
19	65	246	246	246	255	
20	65	245	245	245	255	
21	65	111	85	47	255	
22	65	72	44	8	63	
27	65	119	119	119	143	
28	65	115	115	115	255	
29	65	246	246	246	255	
30	65	246	246	246	255	
31	65	140	140	139	255	
32	65	12	8	4	60	
16	66	32	20	4	127	
17	66	168	165	161	255	
18	66	216	216	216	255	
19	66	212	212	212	255	
20	66	94	75	48	241	
27	66	110	108	106	227	
28	66	160	160	160	255	
29	66	246	246	246	255	
30	66	246	246	246	255	
31	66	116	113	107	242	
18	67	0	0	0	80	
27	67	0	9	66	197	
28	67	0	0	95	254	
29	67	255	127	0	255	
30	67	0	0	0	196	
